"","experiment","condition","random_id","exp_phase","trial_order","meaning","noun","case","marker","question","responses","whichPressed","isKa"
"6693","Experiment 1","Alternating (sas)","qryogswln02n","exposure",37,"truck","geed","singular","po",NA,NA,"po",0
"6694","Experiment 1","Alternating (sas)","qryogswln02n","exposure",38,"wheelbarrow","clidam","plural","ka",NA,NA,"ka",1
"6695","Experiment 1","Alternating (sas)","qryogswln02n","exposure",39,"pig","mawg","plural","ka",NA,NA,"ka",1
"6696","Experiment 1","Alternating (sas)","qryogswln02n","exposure",40,"cow","daffin","plural","ka",NA,NA,"ka",1
"6697","Experiment 1","Alternating (sas)","qryogswln02n","exposure",41,"cow","daffin","singular","po",NA,NA,"po",0
"6698","Experiment 1","Alternating (sas)","qryogswln02n","exposure",42,"truck","geed","plural","po",NA,NA,"po",0
"6699","Experiment 1","Alternating (sas)","qryogswln02n","exposure",43,"cow","daffin","plural","po",NA,NA,"po",0
"6700","Experiment 1","Alternating (sas)","qryogswln02n","exposure",44,"cow","daffin","singular","po",NA,NA,"po",0
"6701","Experiment 1","Alternating (sas)","qryogswln02n","exposure",45,"truck","geed","singular","po",NA,NA,"po",0
"6702","Experiment 1","Alternating (sas)","qryogswln02n","exposure",46,"wheelbarrow","clidam","plural","po",NA,NA,"po",0
"6703","Experiment 1","Alternating (sas)","qryogswln02n","exposure",47,"pig","mawg","plural","ka",NA,NA,"ka",1
"6704","Experiment 1","Alternating (sas)","qryogswln02n","exposure",48,"tractor","flugat","singular","po",NA,NA,"po",0
"6705","Experiment 1","Alternating (sas)","qryogswln02n","exposure",49,"tractor","flugat","plural","ka",NA,NA,"ka",1
"6706","Experiment 1","Alternating (sas)","qryogswln02n","exposure",50,"wheelbarrow","clidam","singular","po",NA,NA,"po",0
"6707","Experiment 1","Alternating (sas)","qryogswln02n","exposure",51,"pig","mawg","plural","po",NA,NA,"po",0
"6708","Experiment 1","Alternating (sas)","qryogswln02n","exposure",52,"wheelbarrow","clidam","plural","ka",NA,NA,"ka",1
"6709","Experiment 1","Alternating (sas)","qryogswln02n","exposure",53,"cow","daffin","plural","po",NA,NA,"po",0
"6710","Experiment 1","Alternating (sas)","qryogswln02n","exposure",54,"sheep","spad","plural","ka",NA,NA,"ka",1
"6711","Experiment 1","Alternating (sas)","qryogswln02n","exposure",55,"cow","daffin","plural","ka",NA,NA,"ka",1
"6712","Experiment 1","Alternating (sas)","qryogswln02n","exposure",56,"tractor","flugat","plural","ka",NA,NA,"ka",1
"6713","Experiment 1","Alternating (sas)","qryogswln02n","exposure",57,"sheep","spad","singular","po",NA,NA,"po",0
"6714","Experiment 1","Alternating (sas)","qryogswln02n","exposure",58,"truck","geed","plural","ka",NA,NA,"ka",1
"6715","Experiment 1","Alternating (sas)","qryogswln02n","exposure",59,"pig","mawg","plural","po",NA,NA,"po",0
"6716","Experiment 1","Alternating (sas)","qryogswln02n","exposure",60,"sheep","spad","plural","po",NA,NA,"po",0
"6717","Experiment 1","Alternating (sas)","qryogswln02n","exposure",61,"wheelbarrow","clidam","plural","ka",NA,NA,"ka",1
"6718","Experiment 1","Alternating (sas)","qryogswln02n","exposure",62,"tractor","flugat","plural","po",NA,NA,"po",0
"6719","Experiment 1","Alternating (sas)","qryogswln02n","exposure",63,"pig","mawg","singular","po",NA,NA,"po",0
"6720","Experiment 1","Alternating (sas)","qryogswln02n","exposure",64,"truck","geed","plural","ka",NA,NA,"ka",1
"6721","Experiment 1","Alternating (sas)","qryogswln02n","exposure",65,"tractor","flugat","plural","po",NA,NA,"po",0
"6722","Experiment 1","Alternating (sas)","qryogswln02n","exposure",66,"tractor","flugat","plural","ka",NA,NA,"ka",1
"6723","Experiment 1","Alternating (sas)","qryogswln02n","exposure",67,"tractor","flugat","singular","po",NA,NA,"po",0
"6724","Experiment 1","Alternating (sas)","qryogswln02n","exposure",68,"tractor","flugat","plural","ka",NA,NA,"ka",1
"6725","Experiment 1","Alternating (sas)","qryogswln02n","exposure",69,"cow","daffin","plural","ka",NA,NA,"ka",1
"6726","Experiment 1","Alternating (sas)","qryogswln02n","exposure",70,"tractor","flugat","plural","po",NA,NA,"po",0
"6727","Experiment 1","Alternating (sas)","qryogswln02n","exposure",71,"wheelbarrow","clidam","plural","po",NA,NA,"po",0
"6728","Experiment 1","Alternating (sas)","qryogswln02n","exposure",72,"truck","geed","plural","po",NA,NA,"po",0
"6729","Experiment 1","Alternating (sas)","qryogswln02n","production",73,"truck","geed","plural","is_null",NA,NA,"ka",1
"6730","Experiment 1","Alternating (sas)","qryogswln02n","production",74,"cow","daffin","plural","is_null",NA,NA,"po",0
"6731","Experiment 1","Alternating (sas)","qryogswln02n","production",75,"wheelbarrow","clidam","plural","is_null",NA,NA,"ka",1
"6732","Experiment 1","Alternating (sas)","qryogswln02n","production",76,"truck","geed","plural","is_null",NA,NA,"ka",1
"6733","Experiment 1","Alternating (sas)","qryogswln02n","production",77,"truck","geed","plural","is_null",NA,NA,"ka",1
"6734","Experiment 1","Alternating (sas)","qryogswln02n","production",78,"cow","daffin","plural","is_null",NA,NA,"po",0
"6735","Experiment 1","Alternating (sas)","qryogswln02n","production",79,"sheep","spad","plural","is_null",NA,NA,"po",0
"6736","Experiment 1","Alternating (sas)","qryogswln02n","production",80,"tractor","flugat","plural","is_null",NA,NA,"ka",1
"6737","Experiment 1","Alternating (sas)","qryogswln02n","production",81,"pig","mawg","plural","is_null",NA,NA,"po",0
"6738","Experiment 1","Alternating (sas)","qryogswln02n","production",82,"wheelbarrow","clidam","plural","is_null",NA,NA,"ka",1
"6739","Experiment 1","Alternating (sas)","qryogswln02n","production",83,"sheep","spad","plural","is_null",NA,NA,"po",0
"6740","Experiment 1","Alternating (sas)","qryogswln02n","production",84,"pig","mawg","plural","is_null",NA,NA,"po",0
"6741","Experiment 1","Alternating (sas)","qryogswln02n","production",85,"tractor","flugat","plural","is_null",NA,NA,"ka",1
"6742","Experiment 1","Alternating (sas)","qryogswln02n","production",86,"tractor","flugat","plural","is_null",NA,NA,"ka",1
"6743","Experiment 1","Alternating (sas)","qryogswln02n","production",87,"cow","daffin","plural","is_null",NA,NA,"po",0
"6744","Experiment 1","Alternating (sas)","qryogswln02n","production",88,"sheep","spad","plural","is_null",NA,NA,"po",0
"6745","Experiment 1","Alternating (sas)","qryogswln02n","production",89,"wheelbarrow","clidam","plural","is_null",NA,NA,"ka",1
"6746","Experiment 1","Alternating (sas)","qryogswln02n","production",90,"pig","mawg","plural","is_null",NA,NA,"po",0
"6747","Experiment 1","Alternating (sas)","qryogswln02n","production",91,"tractor","flugat","plural","is_null",NA,NA,"ka",1
"6748","Experiment 1","Alternating (sas)","qryogswln02n","production",92,"sheep","spad","plural","is_null",NA,NA,"po",0
"6749","Experiment 1","Alternating (sas)","qryogswln02n","production",93,"wheelbarrow","clidam","plural","is_null",NA,NA,"ka",1
"6750","Experiment 1","Alternating (sas)","qryogswln02n","production",94,"sheep","spad","plural","is_null",NA,NA,"po",0
"6751","Experiment 1","Alternating (sas)","qryogswln02n","production",95,"pig","mawg","plural","is_null",NA,NA,"po",0
"6752","Experiment 1","Alternating (sas)","qryogswln02n","production",96,"truck","geed","plural","is_null",NA,NA,"ka",1
"6753","Experiment 1","Alternating (sas)","qryogswln02n","production",97,"pig","mawg","plural","is_null",NA,NA,"po",0
"6754","Experiment 1","Alternating (sas)","qryogswln02n","production",98,"cow","daffin","plural","is_null",NA,NA,"po",0
"6755","Experiment 1","Alternating (sas)","qryogswln02n","production",99,"cow","daffin","plural","is_null",NA,NA,"po",0
"6756","Experiment 1","Alternating (sas)","qryogswln02n","production",100,"tractor","flugat","plural","is_null",NA,NA,"ka",1
"6757","Experiment 1","Alternating (sas)","qryogswln02n","production",101,"cow","daffin","plural","is_null",NA,NA,"po",0
"6758","Experiment 1","Alternating (sas)","qryogswln02n","production",102,"wheelbarrow","clidam","plural","is_null",NA,NA,"ka",1
"6759","Experiment 1","Alternating (sas)","qryogswln02n","production",103,"truck","geed","plural","is_null",NA,NA,"ka",1
"6760","Experiment 1","Alternating (sas)","qryogswln02n","production",104,"sheep","spad","plural","is_null",NA,NA,"po",0
"6761","Experiment 1","Alternating (sas)","qryogswln02n","production",105,"truck","geed","plural","is_null",NA,NA,"ka",1
"6762","Experiment 1","Alternating (sas)","qryogswln02n","production",106,"pig","mawg","plural","is_null",NA,NA,"po",0
"6763","Experiment 1","Alternating (sas)","qryogswln02n","production",107,"tractor","flugat","plural","is_null",NA,NA,"ka",1
"6764","Experiment 1","Alternating (sas)","qryogswln02n","production",108,"wheelbarrow","clidam","plural","is_null",NA,NA,"ka",1
"6765","Experiment 1","Alternating (sas)","qryogswln02n","production",109,"sheep","spad","plural","is_null",NA,NA,"po",0
"6766","Experiment 1","Alternating (sas)","qryogswln02n","production",110,"truck","geed","plural","is_null",NA,NA,"ka",1
"6767","Experiment 1","Alternating (sas)","qryogswln02n","production",111,"cow","daffin","plural","is_null",NA,NA,"po",0
"6768","Experiment 1","Alternating (sas)","qryogswln02n","production",112,"wheelbarrow","clidam","plural","is_null",NA,NA,"ka",1
"6769","Experiment 1","Alternating (sas)","qryogswln02n","production",113,"tractor","flugat","plural","is_null",NA,NA,"ka",1
"6770","Experiment 1","Alternating (sas)","qryogswln02n","production",114,"tractor","flugat","plural","is_null",NA,NA,"ka",1
"6771","Experiment 1","Alternating (sas)","qryogswln02n","production",115,"truck","geed","plural","is_null",NA,NA,"ka",1
"6772","Experiment 1","Alternating (sas)","qryogswln02n","production",116,"cow","daffin","plural","is_null",NA,NA,"po",0
"6773","Experiment 1","Alternating (sas)","qryogswln02n","production",117,"pig","mawg","plural","is_null",NA,NA,"po",0
"6774","Experiment 1","Alternating (sas)","qryogswln02n","production",118,"truck","geed","plural","is_null",NA,NA,"ka",1
"6775","Experiment 1","Alternating (sas)","qryogswln02n","production",119,"tractor","flugat","plural","is_null",NA,NA,"ka",1
"6776","Experiment 1","Alternating (sas)","qryogswln02n","production",120,"sheep","spad","plural","is_null",NA,NA,"po",0
"6777","Experiment 1","Alternating (sas)","qryogswln02n","production",121,"pig","mawg","plural","is_null",NA,NA,"po",0
"6778","Experiment 1","Alternating (sas)","qryogswln02n","production",122,"wheelbarrow","clidam","plural","is_null",NA,NA,"ka",1
"6779","Experiment 1","Alternating (sas)","qryogswln02n","production",123,"wheelbarrow","clidam","plural","is_null",NA,NA,"ka",1
"6780","Experiment 1","Alternating (sas)","qryogswln02n","production",124,"sheep","spad","plural","is_null",NA,NA,"po",0
"6781","Experiment 1","Alternating (sas)","qryogswln02n","production",125,"pig","mawg","plural","is_null",NA,NA,"po",0
"6782","Experiment 1","Alternating (sas)","qryogswln02n","production",126,"cow","daffin","plural","is_null",NA,NA,"po",0
"6783","Experiment 1","Alternating (sas)","qryogswln02n","questionnaire",127,NA,NA,NA,"is_null",1,"{""Q0"":""po is animal, ka is vehicle""}",NA,NA
"6784","Experiment 1","Alternating (sas)","qryogswln02n","questionnaire",128,NA,NA,NA,"is_null",2,"{""Q0"":""no""}",NA,NA
"6785","Experiment 1","Alternating (sas)","rcbvyebvr608","exposure",1,"sheep","flugat","plural","po",NA,NA,"po",0
"6786","Experiment 1","Alternating (sas)","rcbvyebvr608","exposure",2,"wheelbarrow","daffin","plural","ka",NA,NA,"ka",1
